Id,Province/State,country,Lat,Long,Date,ConfirmedCases,Fatalities,day_from_jan_first,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
5068,Guizhou,China,26.8154,106.8748,07-03-2020,146,2,67,57,47.7,69.8,872.2,1008.6,51.2,0.807982095,0.200650447,4.9,0,1
5069,Guizhou,China,26.8154,106.8748,08-03-2020,146,2,68,63.2,47.8,84.2,868.4,1002.3,49.8,0.613953517,0.152594691,9.4,0,1
5070,Guizhou,China,26.8154,106.8748,09-03-2020,146,2,69,53.7,44.6,81.7,877.9,1015.4,45,0.721663268,0.182995274,7.5,0.07,1
5071,Guizhou,China,26.8154,106.8748,10-03-2020,146,2,70,48,42.8,58.8,881.5,1021.4,41.8,0.789132018,0.2194628,4.6,0.02,1
5072,Guizhou,China,26.8154,106.8748,11-03-2020,146,2,71,50.8,42.8,59,875.9,1014.4,47.3,0.876881323,0.230512679,5.3,0.09,1
5073,Guizhou,China,26.8154,106.8748,12-03-2020,146,2,72,54.6,45.5,64.4,876.8,1014.5,49.8,0.837073858,0.210661698,5.2,0.02,1
5074,Guizhou,China,26.8154,106.8748,13-03-2020,146,2,73,52.1,47.1,61,883.7,1022.6,46.5,0.810584821,0.20916886,6.3,0,0
5075,Guizhou,China,26.8154,106.8748,14-03-2020,146,2,74,52.5,47.5,59.2,883.7,1022.8,43,0.698665526,0.179408743,4.2,0,0
5076,Guizhou,China,26.8154,106.8748,15-03-2020,146,2,75,54.8,47.5,62.6,878.9,1016.8,47.4,0.759240273,0.190791786,3.8,0.05,1
5077,Guizhou,China,26.8154,106.8748,16-03-2020,146,2,76,50.5,47.8,59.9,880.9,1020,49.7,0.970543375,0.256387469,5.4,0.07,1
5078,Guizhou,China,26.8154,106.8748,17-03-2020,147,2,77,50,47.3,53.6,882.6,1022.2,44.2,0.802914717,0.213963599,4.5,0.03,1
5079,Guizhou,China,26.8154,106.8748,18-03-2020,146,2,78,51.5,47.1,57.2,878.8,1017.4,45.7,0.804016579,0.209148479,2.7,0.11,1
5080,Guizhou,China,26.8154,106.8748,19-03-2020,146,2,79,58.1,46.4,69.8,879,1015.8,44.4,0.600684024,0.148695522,3.2,0,0
5081,Guizhou,China,26.8154,106.8748,20-03-2020,146,2,80,65.7,50.4,78.8,874,1008.6,53.1,0.63553387,0.15970871,9.5,0,0
5082,Guizhou,China,26.8154,106.8748,21-03-2020,146,2,81,71.5,51.6,86,872.8,1005.5,52.4,0.506525627,0.13277725,8.9,0,0
5083,Guizhou,China,26.8154,106.8748,22-03-2020,146,2,82,66.1,54.7,82.9,876.8,1010.4,52.7,0.617497267,0.155520106,4.2,0.12,1
5084,Guizhou,China,26.8154,106.8748,23-03-2020,146,2,83,62.5,53.6,77.9,877.8,1013.1,53.4,0.719430505,0.178428774,5,0.03,1
5085,Guizhou,China,26.8154,106.8748,24-03-2020,146,2,84,67.8,54.3,77,874.4,1008.5,56.1,0.659312791,0.167830646,9.1,0,0
5116,Hainan,China,19.1959,109.7453,22-01-2020,4,0,22,72.7,63.9,83.8,996.8,1016.6,63.3,0.72138346,0.191206214,2.4,0,0
5117,Hainan,China,19.1959,109.7453,23-01-2020,5,0,23,73.8,64.6,85.6,995.5,1015.2,63.7,0.70478923,0.188827589,2.2,0,0
5118,Hainan,China,19.1959,109.7453,24-01-2020,8,0,24,73.6,64.6,86,994.9,1014.6,64.5,0.729910817,0.195168291,4,0,0
5119,Hainan,China,19.1959,109.7453,25-01-2020,19,0,25,71.7,59.2,86,993.4,1013.1,63.1,0.741184436,0.194638843,5,0.01,0
5120,Hainan,China,19.1959,109.7453,26-01-2020,22,0,26,56.8,53.8,82,996.5,1016.8,54.9,0.93300677,0.231875648,3.2,0.11,1
5121,Hainan,China,19.1959,109.7453,27-01-2020,33,1,27,55.3,53.8,58.3,996.2,1016.6,53.6,0.939505117,0.235293351,2.9,0.76,1
5122,Hainan,China,19.1959,109.7453,28-01-2020,40,1,28,56.4,54.5,58.5,998.5,1019,53.2,0.889323442,0.221396839,2.5,0.04,1
5123,Hainan,China,19.1959,109.7453,29-01-2020,43,1,29,57.7,52.9,61.9,0.4,1020.8,51.5,0.796560836,0.197374569,2,0.01,0
5124,Hainan,China,19.1959,109.7453,30-01-2020,46,1,30,59,50.9,68.7,0.5,1020.9,48.6,0.681934906,0.168569718,3.2,0,0
5125,Hainan,China,19.1959,109.7453,31-01-2020,52,1,31,64.5,51.8,74.1,999.7,1019.9,51.3,0.620144571,0.154921671,3.7,0,0
5126,Hainan,China,19.1959,109.7453,01-02-2020,62,1,32,66.5,54.7,74.1,999.1,1019.2,57.6,0.72853404,0.183913211,4.4,0,0
5127,Hainan,China,19.1959,109.7453,02-02-2020,64,1,33,69.8,59.5,82,998.7,1018.7,59.9,0.70585526,0.18237485,2.4,0,0
5128,Hainan,China,19.1959,109.7453,03-02-2020,72,1,34,70.6,60.3,82.6,997.6,1017.5,62.1,0.742840185,0.193202756,2.5,0,0
5129,Hainan,China,19.1959,109.7453,04-02-2020,80,1,35,70.1,62.2,82.6,997.8,1017.7,63.2,0.78582602,0.203532399,3.2,0,0
5130,Hainan,China,19.1959,109.7453,05-02-2020,99,1,36,69.6,63.1,80.2,997.1,1017,63.6,0.810890572,0.209179195,4.6,0,0
5131,Hainan,China,19.1959,109.7453,06-02-2020,106,1,37,72.3,65.8,82.4,996.4,1016.2,63.4,0.733889993,0.19378878,3.3,0,0
5132,Hainan,China,19.1959,109.7453,07-02-2020,117,2,38,72.8,66,82.4,999.1,1018.9,64.5,0.750052992,0.19899512,4,0,0
5133,Hainan,China,19.1959,109.7453,08-02-2020,124,2,39,69.4,65.1,81.3,2.3,1022.2,62,0.771454946,0.19869349,4.2,0,0
5134,Hainan,China,19.1959,109.7453,09-02-2020,131,3,40,66.5,62.6,77.2,3,1023,58.7,0.758090926,0.191374635,4.2,0,0
5135,Hainan,China,19.1959,109.7453,10-02-2020,138,3,41,64.4,62.6,72,0.6,1020.8,60.1,0.858225143,0.214303059,3.7,0,0
5136,Hainan,China,19.1959,109.7453,11-02-2020,144,3,42,72.5,62.6,83.8,997.8,1017.7,64,0.744520311,0.196965052,2.5,0,0
5137,Hainan,China,19.1959,109.7453,12-02-2020,157,4,43,74.3,65.1,87.8,995.1,1014.8,65.3,0.733124034,0.197416543,2.4,0,0
5138,Hainan,China,19.1959,109.7453,13-02-2020,157,4,44,73.9,66.4,87.8,991.6,1011.3,67.5,0.802553125,0.215236639,4.2,0.73,1
5139,Hainan,China,19.1959,109.7453,14-02-2020,159,4,45,76.4,66.6,83.3,990,1009.5,67,0.724848351,0.199609329,4.9,0.01,1
5140,Hainan,China,19.1959,109.7453,15-02-2020,162,4,46,78.9,64.4,94.3,991.7,1011.1,66,0.643825249,0.182478809,3.9,0.01,0
5141,Hainan,China,19.1959,109.7453,16-02-2020,162,4,47,55.8,53.4,59.2,2.1,1022.4,52.2,0.875997303,0.218739414,3.6,0.06,1
5142,Hainan,China,19.1959,109.7453,17-02-2020,163,4,48,58.3,53.4,61.3,5.3,1025.8,48.4,0.694134173,0.171759042,3.2,0,0
5143,Hainan,China,19.1959,109.7453,18-02-2020,163,4,49,62.4,55.8,66.9,3.3,1023.6,53.8,0.73270773,0.18167292,3.6,0,0
5144,Hainan,China,19.1959,109.7453,19-02-2020,168,4,50,69.8,58.5,78.4,1.3,1021.3,61.9,0.758172695,0.19589233,4,0,0
5145,Hainan,China,19.1959,109.7453,20-02-2020,168,4,51,71.4,63.1,80.1,2.2,1022.1,62.1,0.722718818,0.189279858,4.1,0,0
5146,Hainan,China,19.1959,109.7453,21-02-2020,168,4,52,71,64.4,81.5,4.8,1024.8,62.4,0.740559586,0.193271759,4.4,0,0
5147,Hainan,China,19.1959,109.7453,22-02-2020,168,4,53,70.7,63.7,82.2,4.3,1024.3,59.5,0.674555655,0.175592066,3.4,0,0
5148,Hainan,China,19.1959,109.7453,23-02-2020,168,5,54,70.3,63.1,82.2,1.8,1021.8,62,0.747880284,0.194024453,3.4,0,0
5149,Hainan,China,19.1959,109.7453,24-02-2020,168,5,55,72.1,64,83.5,997.9,1017.8,62.9,0.725948359,0.191336033,2.5,0,0
5150,Hainan,China,19.1959,109.7453,25-02-2020,168,5,56,73.8,63.9,87.8,996.8,1016.5,64.6,0.727528386,0.194919878,3.1,0,0
5151,Hainan,China,19.1959,109.7453,26-02-2020,168,5,57,76.3,65.1,87.8,997.2,1016.9,66.8,0.722230458,0.19866861,2.7,0.13,1
5152,Hainan,China,19.1959,109.7453,27-02-2020,168,5,58,75.3,68.5,87.1,997.1,1016.8,65,0.701317644,0.190834829,4.4,0,0
5153,Hainan,China,19.1959,109.7453,28-02-2020,168,5,59,74.9,68.2,85.6,995.2,1014.9,66.7,0.754488531,0.204436935,3.8,0,0
5154,Hainan,China,19.1959,109.7453,29-02-2020,168,5,60,75.8,69.3,88.5,993.6,1013.2,67.1,0.74221053,0.203050561,3,0,0
5155,Hainan,China,19.1959,109.7453,01-03-2020,168,5,61,75.9,68,88.5,993.8,1013.4,67.1,0.739715571,0.202588031,2.6,0,0
5156,Hainan,China,19.1959,109.7453,02-03-2020,168,5,62,76.4,68.4,87.8,994.7,1014.3,66.2,0.704870317,0.194107762,3.9,0,0
5157,Hainan,China,19.1959,109.7453,03-03-2020,168,5,63,76.4,69.6,86.7,994.7,1014.3,64.7,0.668721011,0.184152937,4.5,0,0
5158,Hainan,China,19.1959,109.7453,04-03-2020,168,5,64,69.8,64.8,86.5,996.4,1016.2,64.3,0.825467532,0.213279586,4.1,1.31,1
5159,Hainan,China,19.1959,109.7453,05-03-2020,168,6,65,67.6,64.9,81.5,996.6,1016.5,66.4,0.959008223,0.243788951,2.5,0.14,1
5160,Hainan,China,19.1959,109.7453,06-03-2020,168,6,66,74.8,65.7,82.9,994.1,1013.8,68.9,0.817221488,0.221203442,2.5,0.02,0
5161,Hainan,China,19.1959,109.7453,07-03-2020,168,6,67,77.2,69.4,92.3,991.1,1010.5,68,0.730650617,0.203021971,2.6,0.02,0
5162,Hainan,China,19.1959,109.7453,08-03-2020,168,6,68,83.7,70.3,95.7,986.3,1005.6,64.4,0.519572872,0.156488203,4.2,0,0
5163,Hainan,China,19.1959,109.7453,09-03-2020,168,6,69,84.3,72.5,98.6,986.7,1005.9,66.1,0.540856036,0.164211737,2.9,0,0
5164,Hainan,China,19.1959,109.7453,10-03-2020,168,6,70,71.6,68.2,98.6,994,1013.7,65.8,0.817966298,0.214608568,4.3,0,1
5165,Hainan,China,19.1959,109.7453,11-03-2020,168,6,71,75.9,68.2,82.9,993.9,1013.5,69,0.790178324,0.216408411,4.5,0,0
5166,Hainan,China,19.1959,109.7453,12-03-2020,168,6,72,81.1,70.2,93.4,992.3,1011.7,68,0.64181951,0.18689599,2.6,0,0
5167,Hainan,China,19.1959,109.7453,13-03-2020,168,6,73,80.8,72,96.3,993.5,1012.9,69.6,0.68513409,0.198757836,2.3,0,0
5168,Hainan,China,19.1959,109.7453,14-03-2020,168,6,74,69.9,68,96.3,996.9,1016.7,68.5,0.952749881,0.246364651,3,0.04,1
5169,Hainan,China,19.1959,109.7453,15-03-2020,168,6,75,72.1,68,75.6,996.5,1016.4,67.8,0.862238441,0.227257602,4.8,0,0
5170,Hainan,China,19.1959,109.7453,16-03-2020,168,6,76,74.8,69.1,79.3,996.3,1016,68.3,0.800403708,0.216651248,6.3,0,0
5171,Hainan,China,19.1959,109.7453,17-03-2020,168,6,77,76,70.9,85.3,995.3,1015,67.6,0.750181532,0.205678554,3.5,0,0
5172,Hainan,China,19.1959,109.7453,18-03-2020,168,6,78,76.5,69.8,86.4,993,1012.5,67.6,0.73767683,0.203367559,2.2,0,0
5173,Hainan,China,19.1959,109.7453,19-03-2020,168,6,79,76.1,68.9,86.4,993.4,1013,69.2,0.790326148,0.216922338,2.5,0,0
5174,Hainan,China,19.1959,109.7453,20-03-2020,168,6,80,79.1,70.5,89.4,993.2,1012.7,68.6,0.700191876,0.198930838,2,0,0
5175,Hainan,China,19.1959,109.7453,21-03-2020,168,6,81,80.4,70.7,91.9,992.6,1012,65,0.591450347,0.1707262,2.3,0,0
5176,Hainan,China,19.1959,109.7453,22-03-2020,168,6,82,79.2,71.6,93,992.7,1012.1,68.6,0.697868475,0.198509374,2.1,0,0
5177,Hainan,China,19.1959,109.7453,23-03-2020,168,6,83,78.5,71.2,93,993.3,1012.8,70.2,0.75490937,0.212948696,2.6,0,0
5178,Hainan,China,19.1959,109.7453,24-03-2020,168,6,84,80.6,72.3,92.8,992.4,1011.8,68.2,0.657050487,0.190134737,3,0,1
5209,Hebei,China,39.549,116.1306,22-01-2020,1,0,22,27.9,17.6,43,999.9,,13.4,0.540596459,-0.266001142,3.3,0,0
5210,Hebei,China,39.549,116.1306,23-01-2020,1,1,23,32.2,17.6,48.2,999.9,,14.2,0.469963592,5.647146741,4.3,0,0
5211,Hebei,China,39.549,116.1306,24-01-2020,2,1,24,27.2,15.8,47.7,999.9,,9,0.457971293,-0.187018221,3.7,0,0
5212,Hebei,China,39.549,116.1306,25-01-2020,8,1,25,27.7,12.2,42.8,999.9,,14.8,0.579418693,-0.269617826,4,0,0
5213,Hebei,China,39.549,116.1306,26-01-2020,13,1,26,28.4,14,41,999.9,,17.6,0.63549857,-0.363510242,2.5,0,0
5214,Hebei,China,39.549,116.1306,27-01-2020,18,1,27,31.9,22.1,42.8,999.9,,17.6,0.551163994,-13.0863687,2.6,0,0
5215,Hebei,China,39.549,116.1306,28-01-2020,33,1,28,33.1,24.4,44.6,999.9,,20.2,0.586888359,1.329494356,2.4,0,0
5216,Hebei,China,39.549,116.1306,29-01-2020,48,1,29,31.5,15.8,48.2,999.9,,15.9,0.520525273,-2.432152475,2.9,0,0
5217,Hebei,China,39.549,116.1306,30-01-2020,65,1,30,30.1,15.8,47.1,999.9,,14.4,0.516170383,-0.599645896,3.6,0,0
5218,Hebei,China,39.549,116.1306,31-01-2020,82,1,31,36.2,15.8,50,999.9,,9.8,0.329902235,0.221499504,6.2,0,0
5219,Hebei,China,39.549,116.1306,01-02-2020,96,1,32,34.8,22.1,48,999.9,,10.1,0.353468783,0.336713751,5.3,0.04,1
5220,Hebei,China,39.549,116.1306,02-02-2020,104,1,33,26.9,10.4,40.6,999.9,,12.8,0.548684486,-0.208289533,5.6,0.01,1
5221,Hebei,China,39.549,116.1306,03-02-2020,113,1,34,27.4,12.2,38.5,999.9,,8.4,0.442182086,-0.189979884,6.2,0,0
5222,Hebei,China,39.549,116.1306,04-02-2020,126,1,35,24.6,12.2,38.5,999.9,,-1.7,0.312467792,-0.074313603,5.3,0,0
5223,Hebei,China,39.549,116.1306,05-02-2020,135,1,36,21.2,16.2,36.9,999.9,,15.6,0.786720813,-0.111144967,5.2,0.11,1
5224,Hebei,China,39.549,116.1306,06-02-2020,157,1,37,21.1,14,25.5,999.9,,16.3,0.814373192,-0.113514719,3.7,0.05,1
5225,Hebei,China,39.549,116.1306,07-02-2020,172,1,38,24.1,14,35.6,999.9,,16.2,0.714768645,-0.155945691,3.2,0,0
5226,Hebei,China,39.549,116.1306,08-02-2020,195,1,39,30.9,15.8,45.5,999.9,,16.5,0.54735034,-1.134592449,2.9,0,0
5227,Hebei,China,39.549,116.1306,09-02-2020,206,2,40,31.1,19.4,48.2,999.9,,22.3,0.695291084,-1.775871938,2.3,0,0
5228,Hebei,China,39.549,116.1306,10-02-2020,218,2,41,35.2,23,54.9,999.9,,23.9,0.630692146,0.53414049,2.7,0,0
5229,Hebei,China,39.549,116.1306,11-02-2020,239,2,42,35.8,24.4,54.9,999.9,,28.1,0.732848983,0.535275123,2.6,0,0
5230,Hebei,China,39.549,116.1306,12-02-2020,251,2,43,37,24.8,53.6,999.9,,29.8,0.749148885,0.436094711,2.4,0,1
5231,Hebei,China,39.549,116.1306,13-02-2020,265,3,44,42.1,28.4,53.2,999.9,,38.6,0.872598223,0.306911074,3.8,0.17,1
5232,Hebei,China,39.549,116.1306,14-02-2020,283,3,45,29.5,23,47.7,999.9,,21,0.702388414,-0.60516901,11.9,0.99,1
5233,Hebei,China,39.549,116.1306,15-02-2020,291,3,46,26.5,23,32.7,999.9,,4.7,0.388251098,-0.134428503,16.1,0,0
5234,Hebei,China,39.549,116.1306,16-02-2020,300,3,47,31.8,23,39.2,999.9,,7.6,0.356520831,-4.215407201,11.7,0,0
5235,Hebei,China,39.549,116.1306,17-02-2020,301,3,48,33.1,21.2,50,999.9,,15.7,0.48380809,1.095983785,4.6,0,0
5236,Hebei,China,39.549,116.1306,18-02-2020,306,4,49,37,24.3,51.8,999.9,,20.8,0.515411994,0.300031742,3.6,0,0
5237,Hebei,China,39.549,116.1306,19-02-2020,306,4,50,37.1,26.6,50.4,999.9,,25.7,0.630461933,0.36123208,3,0,0
5238,Hebei,China,39.549,116.1306,20-02-2020,307,5,51,34.4,28.4,46.4,999.9,,29.4,0.81720617,0.893832368,2.6,0,0
5239,Hebei,China,39.549,116.1306,21-02-2020,308,5,52,39.9,28.4,53.6,999.9,,14.5,0.350850394,0.144848765,9,0,0
5240,Hebei,China,39.549,116.1306,22-02-2020,309,6,53,38.1,24.8,51.8,999.9,,9.3,0.299320441,0.149146566,6.1,0,0
5241,Hebei,China,39.549,116.1306,23-02-2020,311,6,54,37.8,26.6,50.5,999.9,,20.9,0.501528596,0.259746295,2.7,0,0
5242,Hebei,China,39.549,116.1306,24-02-2020,311,6,55,42.7,29.5,50.5,999.9,,24.3,0.478061099,0.162434213,3.2,0,0
5243,Hebei,China,39.549,116.1306,25-02-2020,311,6,56,42.9,30.2,51.8,999.9,,22.5,0.439930778,0.147870937,4.8,0,0
5244,Hebei,China,39.549,116.1306,26-02-2020,312,6,57,39.6,30.2,49.8,999.9,,21.7,0.483431869,0.205048064,4.9,0,0
5245,Hebei,China,39.549,116.1306,27-02-2020,317,6,58,36.1,24.8,47.3,999.9,,18.1,0.476023176,0.32610652,5,0,0
5246,Hebei,China,39.549,116.1306,28-02-2020,318,6,59,39.1,27.1,48.2,999.9,,27.2,0.62007454,0.276075937,3.6,0,0
5247,Hebei,China,39.549,116.1306,29-02-2020,318,6,60,37.1,30.4,46.9,999.9,,36.3,0.968857671,0.555120704,2.8,0.11,1
5248,Hebei,China,39.549,116.1306,01-03-2020,318,6,61,37.3,21.2,51.8,999.9,,16.3,0.420100687,0.2334548,6.9,0,1
5249,Hebei,China,39.549,116.1306,02-03-2020,318,6,62,38.3,23.4,51.1,999.9,,22.9,0.535044874,0.260177324,6.2,0.17,1
5250,Hebei,China,39.549,116.1306,03-03-2020,318,6,63,35,19.4,49.1,999.9,,7.8,0.316405788,0.283564975,13.2,0,0
5251,Hebei,China,39.549,116.1306,04-03-2020,318,6,64,34,19.4,46.6,999.9,,8.3,0.336765389,0.434999814,4.3,0,0
5252,Hebei,China,39.549,116.1306,05-03-2020,318,6,65,37.1,26.4,48.7,999.9,,17.2,0.440197123,0.252217167,5.7,0,0
5253,Hebei,China,39.549,116.1306,06-03-2020,318,6,66,41,29.7,51.8,999.9,,32.1,0.703121571,0.265950568,4.5,0.04,1
5254,Hebei,China,39.549,116.1306,07-03-2020,318,6,67,48,34,60.1,999.9,,30.4,0.502136525,0.139647467,5.8,0,1
5255,Hebei,China,39.549,116.1306,08-03-2020,318,6,68,40.8,38.3,60.1,999.9,,39,0.932188499,0.357816173,3.9,0.13,1
5256,Hebei,China,39.549,116.1306,09-03-2020,318,6,69,41.6,26.6,53.6,999.9,,35.3,0.780904739,0.283429484,4.5,0.02,1
5257,Hebei,China,39.549,116.1306,10-03-2020,318,6,70,39.6,23,53.1,999.9,,9.3,0.282233854,0.119709744,7.6,0,0
5258,Hebei,China,39.549,116.1306,11-03-2020,318,6,71,43.7,28.6,61.7,999.9,,21.1,0.402133324,0.129858191,3.9,0,0
5259,Hebei,China,39.549,116.1306,12-03-2020,318,6,72,47.2,26.6,61.7,999.9,,8.4,0.202420885,0.057493912,7.6,0,0
5260,Hebei,China,39.549,116.1306,13-03-2020,318,6,73,42.5,24.8,57.7,999.9,,8.4,0.242235334,0.083229282,7.6,0,0
5261,Hebei,China,39.549,116.1306,14-03-2020,318,6,74,47.9,31.5,61.2,999.9,,12.4,0.235454564,0.065645276,7.3,0,0
5262,Hebei,China,39.549,116.1306,15-03-2020,318,6,75,48.2,26.6,64.9,999.9,,19.8,0.320690539,0.088751519,5.3,0,0
5263,Hebei,China,39.549,116.1306,16-03-2020,318,6,76,40.8,28.4,64.9,999.9,,24.1,0.510265351,0.195862956,2.8,0,0
5264,Hebei,China,39.549,116.1306,17-03-2020,318,6,77,55.1,33.4,73.9,999.9,,24.5,0.302549526,0.07587041,3.6,0,0
5265,Hebei,China,39.549,116.1306,18-03-2020,318,6,78,56.1,39.9,79.2,999.9,,17.5,0.216869025,0.054067312,13.1,0,0
5266,Hebei,China,39.549,116.1306,19-03-2020,318,6,79,51.9,37.4,79.2,999.9,,10.7,0.18806807,0.048655938,8.7,0,0
5267,Hebei,China,39.549,116.1306,20-03-2020,318,6,80,60.9,42.8,77,999.9,,22.1,0.221810037,0.054840059,5.6,0,0
5268,Hebei,China,39.549,116.1306,21-03-2020,318,6,81,52.1,32,75.4,999.9,,22.1,0.305563263,0.078849637,5.5,0,0
5269,Hebei,China,39.549,116.1306,22-03-2020,319,6,82,53.9,36,71.6,999.9,,27.1,0.352156038,0.089135954,5.3,0,0
5270,Hebei,China,39.549,116.1306,23-03-2020,319,6,83,54.8,37.4,72.1,999.9,,23.8,0.29708057,0.074654275,5.3,0,0
5271,Hebei,China,39.549,116.1306,24-03-2020,319,6,84,56.6,43.3,72.1,999.9,,34.9,0.437659069,0.108858886,3.8,0,0
5302,Heilongjiang,China,47.862,127.7615,22-01-2020,0,0,22,-3.4,-9.6,14,996.2,1026.1,-8.9,0.768262419,-0.011015701,3.2,0,0
5303,Heilongjiang,China,47.862,127.7615,23-01-2020,0,0,23,2,-8.9,10,998.1,1027.9,-8.7,0.602763625,-0.013125314,6.4,0,0
5304,Heilongjiang,China,47.862,127.7615,24-01-2020,0,0,24,-7.7,-16.1,10,6.9,1037.3,-15.9,0.667823735,-0.006952169,5,0,0
5305,Heilongjiang,China,47.862,127.7615,25-01-2020,0,0,25,-8.5,-16.8,2.8,5.5,1036.1,-15.6,0.704701417,-0.006918192,4.7,0,0
5306,Heilongjiang,China,47.862,127.7615,26-01-2020,0,0,26,-0.9,-15.7,7.2,2.8,1033,-6.9,0.752338681,-0.013055577,6.9,0,0
5307,Heilongjiang,China,47.862,127.7615,27-01-2020,0,0,27,4.5,-12.1,17.8,999.3,1028.8,-4.2,0.667025065,-0.017770654,5.1,0,1
5308,Heilongjiang,China,47.862,127.7615,28-01-2020,0,0,28,5.5,-9.8,17.8,0.8,1030.4,-3.2,0.668275357,-0.019336049,5.9,0,0
5309,Heilongjiang,China,47.862,127.7615,29-01-2020,0,0,29,2.8,-7.6,16.5,1.4,1031,-5.8,0.668074826,-0.015507003,5,0,0
5310,Heilongjiang,China,47.862,127.7615,30-01-2020,0,0,30,-2.4,-16.6,14.7,996.8,1026.6,-9.3,0.718730114,-0.011117672,2.9,0,1
5311,Heilongjiang,China,47.862,127.7615,31-01-2020,0,0,31,-6.5,-17.5,13.1,994.4,1024.5,-11.1,0.799906682,-0.009097423,3,0,0
5312,Heilongjiang,China,47.862,127.7615,01-02-2020,0,0,32,-0.2,-14.8,8.4,993.2,1023,-6.4,0.745850197,-0.013663704,5.9,0,1
5313,Heilongjiang,China,47.862,127.7615,02-02-2020,0,0,33,-2.7,-12.1,8.4,994.5,1024.4,-12.2,0.632427726,-0.009561978,6.2,0,0
5314,Heilongjiang,China,47.862,127.7615,03-02-2020,0,0,34,-11.2,-23.1,6.1,993.9,1024.1,-18.9,0.680410461,-0.005489527,5,0,0
5315,Heilongjiang,China,47.862,127.7615,04-02-2020,0,0,35,-13.6,-28.1,-0.2,998.7,1029.5,-19.8,0.731605631,-0.004967051,4.1,0,0
5316,Heilongjiang,China,47.862,127.7615,05-02-2020,0,0,36,-12.7,-26.3,-1.3,5.5,1036.4,-19.8,0.69969673,-0.005067059,4.2,0,0
5317,Heilongjiang,China,47.862,127.7615,06-02-2020,0,0,37,-8.7,-23.4,1.4,999.3,1029.8,-15.4,0.718735943,-0.006953539,6.3,0,1
5318,Heilongjiang,China,47.862,127.7615,07-02-2020,0,0,38,-10.7,-21.8,2.7,999.6,1030.1,-17.1,0.727400901,-0.006084722,2.2,0,0
5319,Heilongjiang,China,47.862,127.7615,08-02-2020,0,0,39,0.3,-22.7,7.2,998.9,1029,-7.2,0.701193067,-0.013355541,6.1,0,0
5320,Heilongjiang,China,47.862,127.7615,09-02-2020,0,0,40,2.1,-16.1,12.7,990.2,1019.5,-3.4,0.773425424,-0.016975971,5.4,0,1
5321,Heilongjiang,China,47.862,127.7615,10-02-2020,0,0,41,3.6,-17,12.7,994,1023.6,-0.7,0.81961592,-0.020291793,6.2,0,0
5322,Heilongjiang,China,47.862,127.7615,11-02-2020,0,0,42,25.1,11.3,29.7,982.3,1010.4,20.8,0.834838557,-0.217414305,8.5,0,0
5323,Heilongjiang,China,47.862,127.7615,12-02-2020,0,0,43,20.5,11.5,29.7,986.6,1014.6,17.2,0.868426263,-0.111852831,3.9,0,1
5324,Heilongjiang,China,47.862,127.7615,13-02-2020,0,0,44,9.8,-4.9,27,995.2,1024.1,-0.4,0.628202854,-0.026325036,8.9,0.06,1
5325,Heilongjiang,China,47.862,127.7615,14-02-2020,0,0,45,-0.7,-12.6,20.7,4.8,1034.7,-10.9,0.613762324,-0.010816612,4.1,0,0
5326,Heilongjiang,China,47.862,127.7615,15-02-2020,0,0,46,0.1,-13.2,11.5,1.2,1031.2,-8.7,0.658247424,-0.012343555,2.7,0,0
5327,Heilongjiang,China,47.862,127.7615,16-02-2020,0,0,47,0.3,-11.4,11.5,996.8,1026.6,-10.3,0.603269111,-0.011490395,5.3,0,0
5328,Heilongjiang,China,47.862,127.7615,17-02-2020,0,0,48,2.6,-13.9,14.5,992.7,1022.2,-6.3,0.658289771,-0.015036976,4.5,0,0
5329,Heilongjiang,China,47.862,127.7615,18-02-2020,0,0,49,6.3,-7.4,14.5,992.9,1022.2,0.7,0.77366012,-0.023934342,4.5,0,1
5330,Heilongjiang,China,47.862,127.7615,19-02-2020,0,0,50,9.9,-2.4,21.7,999.6,1028.8,0.9,0.664399892,-0.028092635,4.2,0,1
5331,Heilongjiang,China,47.862,127.7615,20-02-2020,0,0,51,8.9,-3.8,21.7,3.1,1032.4,0.8,0.691490269,-0.026752118,2.8,0,0
5332,Heilongjiang,China,47.862,127.7615,21-02-2020,0,0,52,18.1,0,24.4,994.3,1023,7.4,0.624911207,-0.060110017,5.1,0,1
5333,Heilongjiang,China,47.862,127.7615,22-02-2020,0,0,53,8,-6,24.4,990.9,1019.8,-0.9,0.665126099,-0.023788516,5.4,0,0
5334,Heilongjiang,China,47.862,127.7615,23-02-2020,0,0,54,14.2,-6,22.1,986.9,1015.7,10.6,0.853500343,-0.054155524,8.3,0.15,1
5335,Heilongjiang,China,47.862,127.7615,24-02-2020,0,0,55,7.7,-7.8,22.1,997.7,1026.7,3.3,0.818907021,-0.028539769,3.4,0.04,1
5336,Heilongjiang,China,47.862,127.7615,25-02-2020,0,0,56,7.8,-9.4,20.8,2.2,1031.7,2.7,0.793075962,-0.027878748,2.7,0,1
5337,Heilongjiang,China,47.862,127.7615,26-02-2020,0,0,57,13,-4.5,26.2,3.1,1032.3,4.9,0.69624093,-0.03926964,3.4,0,0
5338,Heilongjiang,China,47.862,127.7615,27-02-2020,0,0,58,10.8,-3.6,26.2,999.1,1028.3,5.1,0.774192831,-0.035516282,3.7,0,0
